0.999835  0.00455226  
0.999835  0.00455226  
0.996219  0.0129329  
0.996219  0.0129329  
0.996142  0.0280351  
0.996142  0.0280351  
0.996142  0.0280351  
0.966768  0.0687378  
0.96401  0.0740342  
0.96401  0.0740342  
0.96401  0.0983091  
0.9446  0.114313  
0.936675  0.125819  
0.932674  0.132964  
0.932457  0.138057  
0.920289  0.156022  
0.91148  0.172106  
0.90884  0.176953  
0.900088  0.192306  
0.892093  0.206802  
0.886714  0.219189  
0.886714  0.219189  
0.8702  0.244866  
0.863143  0.25742  
0.863143  0.25742  
0.846384  0.285595  
0.84543  0.287127  
0.836151  0.303554  
0.822334  0.325461  
0.816785  0.336046  
0.816785  0.336046  
0.816744  0.360079  
0.78433  0.386172  
0.782734  0.39027  
0.774599  0.401932  
0.763004  0.419137  
0.758296  0.426745  
0.758296  0.426745  
0.736534  0.459204  
0.729687  0.469233  
0.714897  0.490434  
0.707135  0.501291  
0.703166  0.506538  
0.686593  0.529512  
0.681619  0.537  
0.666253  0.556995  
0.665143  0.558286  
0.644006  0.585886  
0.637398  0.595175  
0.620089  0.616201  
0.605732  0.633587  
0.601818  0.641796  
0.588335  0.656255  
0.567134  0.67858  
0.564719  0.681282  
0.543029  0.705536  
0.541371  0.707103  
0.521862  0.728085  
0.513625  0.736476  
0.502127  0.748823  
0.481352  0.768363  
0.467776  0.781349  
0.460025  0.788678  
0.443689  0.803348  
0.431816  0.813653  
0.425188  0.819321  
0.404797  0.836239  
0.395734  0.843508  
0.374535  0.859803  
0.367163  0.865252  
0.349873  0.877664  
0.330297  0.890962  
0.324603  0.894777  
0.307109  0.905747  
0.295478  0.912755  
0.282071  0.920482  
0.266183  0.929196  
0.252427  0.936331  
0.244574  0.940261  
0.23025  0.947076  
0.213981  0.954259  
0.202486  0.959105  
0.187608  0.964849  
0.175389  0.969279  
0.161305  0.974034  
0.14627  0.978645  
0.135999  0.981547  
0.125767  0.984214  
0.111584  0.98758  
0.0951541  0.990976  
0.0897129  0.991975  
0.0760257  0.994245  
0.065993  0.995669  
0.0519089  0.997332  
0.0431408  0.998166  
0.0321824  0.998989  
0.0211756  0.99958  
0.00840712  0.999965  
5.85578e-005  1.00063  
3.98829e-008  1.06642  
