2.13334e-005  1.09994  
0.850321  -0.770346  
0.620107  -0.152  
0.825867  -0.504127  
0.257399  0.243007  
0.63855  -0.393923  
0.190175  0.623225  
0.434808  -0.0437311  
0.8357  -0.665055  
0.841236  -0.724136  
0.0834136  0.670669  
0.628934  -0.283424  
0.651934  -0.457514  
0.416178  0.155504  
0.454108  -0.123448  
0.830692  -0.590825  
0.237787  0.293045  
0.21555  0.437117  
0.645283  -0.440058  
0.832989  -0.626017  
0.424951  0.0496271  
0.624489  -0.220662  
0.454108  -0.123452  
0.838072  -0.692746  
0.633755  -0.345631  
0.846244  -0.75565  
0.257398  0.243059  
0.0397431  0.764323  
0.447077  -0.112782  
0.0834113  0.670631  
0.651934  -0.457514  
0.828122  -0.547139  
0.257399  0.24303  
0.829683  -0.573981  
0.843771  -0.743731  
0.0624463  0.693715  
0.420521  0.101123  
0.203855  0.526176  
0.0834136  0.670669  
0.641598  -0.416149  
0.454108  -0.123452  
0.635847  -0.367513  
0.441062  -0.0821299  
0.411428  0.215597  
0.226545  0.358821  
0.824656  -0.480125  
0.631206  -0.315171  
0.840202  -0.714657  
0.626627  -0.25298  
0.257398  0.243059  
0.454108  -0.123448  
0.42968  0.00210851  
0.0161486  0.86645  
0.651929  -0.457361  
0.0832369  0.670667  
0.622272  -0.186553  
0.651934  -0.457514  
0.849416  -0.76688  
0.257399  0.243007  
0.837175  -0.679488  
0.834586  -0.647696  
0.454108  -0.123379  
0.831724  -0.606783  
0.827101  -0.527533  
0.252112  0.24753  
0.831381  -0.601523  
0.0834113  0.670631  
0.8239  -0.466934  
0.623541  -0.204955  
0.627819  -0.271323  
0.828895  -0.560076  
0.257399  0.24303  
0.647103  -0.447954  
0.431986  -0.0190831  
0.618975  -0.132541  
0.221111  0.395272  
0.197491  0.573453  
0.82987  -0.576612  
0.640109  -0.408447  
0.842201  -0.732245  
0.642709  -0.4265  
0.422721  0.0749036  
0.454108  -0.123452  
0.63466  -0.356729  
0.454108  -0.123379  
0.637067  -0.379196  
0.232188  0.324359  
0.0741964  0.674868  
0.443094  -0.096895  
0.632378  -0.327049  
0.257399  0.243061  
0.825252  -0.490274  
0.844189  -0.745711  
0.0510502  0.724638  
0.83481  -0.650931  
0.413836  0.186012  
0.454108  -0.123452  
0.651934  -0.457514  
0.418287  0.127999  
0.626517  -0.251792  
