0.849793  -0.762309  
0.849793  -0.762309  
0.849741  -0.762235  
0.847235  -0.747705  
0.844018  -0.738529  
0.843954  -0.736319  
0.842233  -0.725596  
0.842233  -0.725596  
0.839284  -0.698993  
0.83828  -0.687652  
0.83828  -0.687652  
0.83828  -0.687652  
0.83828  -0.687652  
0.83828  -0.687652  
0.834087  -0.635113  
0.833872  -0.631513  
0.833872  -0.631513  
0.833872  -0.631513  
0.8314  -0.591956  
0.831184  -0.573017  
0.831173  -0.572186  
0.829396  -0.548955  
0.828207  -0.538701  
0.827268  -0.524652  
0.827268  -0.524652  
0.825406  -0.491837  
0.825018  -0.475169  
0.824228  -0.471983  
0.65203  -0.456048  
0.65203  -0.456048  
0.65203  -0.456048  
0.65203  -0.456048  
0.65203  -0.456048  
0.650614  -0.454322  
0.643543  -0.430342  
0.641283  -0.415243  
0.640555  -0.410714  
0.640555  -0.410714  
0.636014  -0.370133  
0.635285  -0.356953  
0.635285  -0.356953  
0.635285  -0.356953  
0.63122  -0.309258  
0.628622  -0.281621  
0.627406  -0.263121  
0.627358  -0.260672  
0.624761  -0.223219  
0.624761  -0.219347  
0.622873  -0.188401  
0.622707  -0.162657  
0.620856  -0.135065  
0.45362  -0.12279  
0.45362  -0.12279  
0.45362  -0.12279  
0.45362  -0.12279  
0.45362  -0.122949  
0.45362  -0.122949  
0.45362  -0.122949  
0.4531  -0.117181  
0.443435  -0.0987424  
0.442437  -0.0912619  
0.436503  -0.0560495  
0.434302  -0.0367995  
0.429611  0.0022868  
0.427727  0.0260913  
0.424591  0.055002  
0.422405  0.0786781  
0.419055  0.121437  
0.415937  0.156523  
0.413565  0.190496  
0.258311  0.243026  
0.258311  0.243026  
0.258311  0.243026  
0.258311  0.243026  
0.258311  0.242948  
0.258311  0.242948  
0.258311  0.242948  
0.258311  0.242948  
0.258311  0.242948  
0.248552  0.254535  
0.240281  0.281624  
0.233416  0.317935  
0.225837  0.36272  
0.218124  0.417107  
0.211309  0.46831  
0.203483  0.530517  
0.195816  0.584472  
0.185888  0.650202  
0.0822567  0.670426  
0.0822567  0.670426  
0.0822567  0.670426  
0.0822567  0.670426  
0.0822567  0.670426  
0.0822567  0.670426  
0.0674196  0.683886  
0.0525019  0.719553  
0.0380799  0.770717  
0.0229115  0.834867  
0.00720197  0.916399  
5.06987e-005  1.02477  
